q1_completions,prior_before_q1,ever_completions,tutored,multi_interest,enroll_date,module12_date,exposure_end,exposure_days_q1,offset_log_days
1,0,1,0,0,3/28/2025 17:32,,59:59.0,95,4.553876892
0,0,0,0,1,1/31/2025 17:44,,59:59.0,151,5.017279837
1,1,3,0,0,10/16/2024 16:44,,59:59.0,181,5.198497031
0,0,0,0,0,3/28/2025 14:28,,59:59.0,95,4.553876892
0,0,0,0,0,3/14/2025 14:36,,59:59.0,109,4.691347882
1,0,1,0,0,11/13/2024 16:42,,59:59.0,181,5.198497031
0,0,0,0,0,2/21/2025 14:25,,59:59.0,130,4.86753445
0,0,0,0,0,4/16/2025 16:29,,59:59.0,76,4.33073334
0,0,0,0,0,2/5/2025 16:33,,59:59.0,146,4.983606622
7,1,9,0,0,12/4/2024 16:37,,59:59.0,181,5.198497031
2,0,2,0,0,4/18/2025 14:20,,59:59.0,74,4.304065093
4,0,4,0,1,5/16/2025 17:24,,59:59.0,46,3.828641396
6,1,12,1,1,10/9/2024 16:37,37:40.7,37:40.7,23,3.135494216
5,1,10,0,0,10/30/2024 16:50,,59:59.0,181,5.198497031
0,0,0,0,0,11/9/2024 11:43,,59:59.0,181,5.198497031
0,0,0,0,1,2/19/2025 16:26,,59:59.0,132,4.882801923
0,0,0,0,0,11/13/2024 16:44,,59:59.0,181,5.198497031
1,0,1,0,0,5/2/2025 14:24,,59:59.0,60,4.094344562
7,0,7,0,0,1/31/2025 17:38,,59:59.0,151,5.017279837
0,0,0,0,0,4/2/2025 19:36,,59:59.0,90,4.49980967
0,0,0,0,1,1/15/2025 16:34,,59:59.0,167,5.117993812
0,0,0,0,0,3/5/2025 16:35,,59:59.0,118,4.770684624
0,0,0,1,0,5/23/2025 14:38,,59:59.0,39,3.663561646
0,0,0,0,0,5/29/2025 14:59,,59:59.0,33,3.496507561
0,0,0,0,0,3/14/2025 14:56,,59:59.0,109,4.691347882
0,1,2,0,0,10/24/2024 16:39,,59:59.0,181,5.198497031
2,0,2,0,0,3/21/2025 14:38,,59:59.0,102,4.624972813
7,0,7,0,0,12/31/2024 20:08,,59:59.0,181,5.198497031
1,0,1,0,1,4/9/2025 16:28,,59:59.0,83,4.418840608
0,0,0,1,0,10/23/2024 16:25,,59:59.0,181,5.198497031
0,0,0,0,0,3/26/2025 16:31,,59:59.0,97,4.574710979
1,0,1,1,1,4/9/2025 16:41,,59:59.0,83,4.418840608
1,0,1,0,0,4/25/2025 14:35,,59:59.0,67,4.204692619
1,0,2,0,0,4/4/2025 14:31,,59:59.0,88,4.477336814
7,0,7,1,0,1/24/2025 17:30,,59:59.0,158,5.062595033
1,0,1,0,0,3/28/2025 14:32,,59:59.0,95,4.553876892
2,0,2,0,0,1/31/2025 17:36,,59:59.0,151,5.017279837
10,0,10,0,0,5/2/2025 14:34,,59:59.0,60,4.094344562
1,0,1,0,0,10/23/2024 16:38,,59:59.0,181,5.198497031
7,0,7,1,0,1/31/2025 17:39,,59:59.0,151,5.017279837
1,0,1,0,1,2/19/2025 16:20,,59:59.0,132,4.882801923
0,0,0,1,0,5/28/2025 22:18,,59:59.0,34,3.526360525
0,0,0,0,1,10/16/2024 16:39,,59:59.0,181,5.198497031
12,0,12,0,0,1/29/2025 12:32,49:16.4,49:16.4,71,4.262679877
2,0,2,0,1,4/3/2025 9:12,,59:59.0,89,4.48863637
0,0,0,0,1,10/19/2024 9:11,,59:59.0,181,5.198497031
0,0,0,0,0,5/20/2025 17:29,,59:59.0,42,3.737669618
1,1,2,0,1,10/9/2024 16:43,,59:59.0,181,5.198497031
0,0,0,1,0,2/28/2025 17:19,,59:59.0,123,4.812184355
1,0,1,0,0,5/23/2025 17:24,,59:59.0,39,3.663561646
0,0,0,0,0,3/21/2025 17:32,,59:59.0,102,4.624972813
0,1,1,0,0,11/13/2024 16:37,,59:59.0,181,5.198497031
1,0,1,0,1,2/7/2025 17:37,,59:59.0,144,4.9698133
2,0,2,0,0,5/30/2025 17:36,,59:59.0,32,3.465735903
2,0,2,0,0,1/15/2025 16:50,,59:59.0,167,5.117993812
0,0,0,0,0,3/18/2025 20:55,,59:59.0,105,4.65396035
8,0,8,0,0,2/28/2025 17:31,,59:59.0,123,4.812184355
0,0,0,0,0,2/26/2025 16:32,,59:59.0,125,4.828313737
2,0,2,0,0,4/30/2025 16:34,,59:59.0,62,4.127134385
0,0,0,0,1,5/20/2025 17:27,,59:59.0,42,3.737669618
3,0,3,0,0,1/8/2025 16:40,,59:59.0,174,5.159055299
0,0,0,0,0,5/7/2025 16:34,,59:59.0,55,4.007333185
0,0,0,1,0,3/28/2025 14:32,,59:59.0,95,4.553876892
0,0,0,0,0,1/8/2025 22:12,,59:59.0,174,5.159055299
0,0,0,0,1,4/30/2025 16:30,,59:59.0,62,4.127134385
1,0,1,1,0,1/15/2025 16:59,,59:59.0,167,5.117993812
0,0,0,0,0,2/21/2025 17:32,,59:59.0,130,4.86753445
1,0,1,0,0,3/21/2025 14:40,,59:59.0,102,4.624972813
2,0,2,1,0,3/21/2025 14:40,,59:59.0,102,4.624972813
5,0,7,1,0,1/22/2025 16:37,,59:59.0,160,5.075173815
0,0,0,0,0,3/14/2025 14:44,,59:59.0,109,4.691347882
0,0,0,0,0,4/18/2025 14:30,,59:59.0,74,4.304065093
0,0,0,0,0,2/21/2025 16:30,,59:59.0,130,4.86753445
0,0,0,0,0,10/9/2024 16:39,,59:59.0,181,5.198497031
3,0,3,0,0,1/22/2025 16:37,,59:59.0,160,5.075173815
0,0,0,0,0,3/5/2025 12:28,,59:59.0,118,4.770684624
1,0,1,0,0,1/29/2025 16:52,,59:59.0,153,5.030437921
0,0,0,1,0,5/30/2025 14:44,,59:59.0,32,3.465735903
9,1,11,0,0,12/11/2024 16:38,42:34.9,42:34.9,158,5.062595033
1,0,1,0,0,5/28/2025 16:34,,59:59.0,34,3.526360525
1,0,1,0,0,4/23/2025 16:28,,59:59.0,69,4.234106505
6,0,6,0,0,1/24/2025 17:32,,59:59.0,158,5.062595033
6,1,7,1,0,10/2/2024 16:31,,59:59.0,181,5.198497031
0,1,1,0,0,10/24/2024 16:42,,59:59.0,181,5.198497031
1,0,1,0,0,1/22/2025 16:37,,59:59.0,160,5.075173815
2,0,2,0,0,3/21/2025 17:28,,59:59.0,102,4.624972813
1,0,2,0,1,5/30/2025 14:44,,59:59.0,32,3.465735903
1,0,1,0,0,3/12/2025 16:31,,59:59.0,111,4.709530201
2,0,2,0,0,4/16/2025 16:26,,59:59.0,76,4.33073334
0,0,0,0,0,5/30/2025 17:34,,59:59.0,32,3.465735903
3,0,3,0,0,1/30/2025 13:00,,59:59.0,152,5.023880521
0,0,0,0,0,3/14/2025 17:29,,59:59.0,109,4.691347882
7,0,7,0,1,4/18/2025 14:32,,59:59.0,74,4.304065093
3,0,3,0,0,3/14/2025 17:26,,59:59.0,109,4.691347882
0,0,0,0,1,5/9/2025 14:40,,59:59.0,53,3.970291914
0,0,0,0,0,11/20/2024 16:46,,59:59.0,181,5.198497031
8,0,8,1,1,1/22/2025 15:58,,59:59.0,160,5.075173815
1,0,1,0,0,5/23/2025 14:39,,59:59.0,39,3.663561646
3,0,3,0,0,10/23/2024 16:42,,59:59.0,181,5.198497031
3,0,3,0,0,3/14/2025 17:41,,59:59.0,109,4.691347882
2,0,2,0,0,5/28/2025 16:33,,59:59.0,34,3.526360525
0,1,4,0,0,10/23/2024 16:43,,59:59.0,181,5.198497031
0,0,0,0,1,2/5/2025 12:32,,59:59.0,146,4.983606622
0,0,0,0,0,2/4/2025 10:27,,59:59.0,147,4.990432587
3,0,3,0,1,5/7/2025 16:28,,59:59.0,55,4.007333185
0,0,0,0,0,10/9/2024 16:40,,59:59.0,181,5.198497031
2,0,2,0,0,5/30/2025 17:35,,59:59.0,32,3.465735903
1,0,1,0,0,3/21/2025 17:29,,59:59.0,102,4.624972813
0,0,0,0,0,5/21/2025 16:24,,59:59.0,41,3.713572067
0,0,0,0,0,2/28/2025 14:35,,59:59.0,123,4.812184355
3,0,3,0,0,4/9/2025 16:25,,59:59.0,83,4.418840608
0,0,0,0,0,3/6/2025 21:34,,59:59.0,117,4.762173935
1,0,1,0,0,2/21/2025 17:32,,59:59.0,130,4.86753445
3,0,3,0,0,3/28/2025 14:20,,59:59.0,95,4.553876892
0,0,0,0,0,2/21/2025 17:32,,59:59.0,130,4.86753445
0,0,0,0,0,3/12/2025 16:31,,59:59.0,111,4.709530201
0,0,0,0,0,5/30/2025 13:31,,59:59.0,32,3.465735903
5,0,5,0,0,4/4/2025 14:37,,59:59.0,88,4.477336814
0,0,0,1,1,1/31/2025 17:34,,59:59.0,151,5.017279837
4,0,4,1,1,2/12/2025 16:36,,59:59.0,139,4.934473933
1,1,3,0,0,10/24/2024 16:39,,59:59.0,181,5.198497031
1,0,1,0,0,5/1/2025 11:24,,59:59.0,61,4.110873864
0,0,0,0,0,3/5/2025 16:27,,59:59.0,118,4.770684624
2,0,2,0,0,4/1/2025 13:31,,59:59.0,91,4.510859507
2,0,2,0,0,1/15/2025 16:38,,59:59.0,167,5.117993812
0,1,1,0,0,11/6/2024 17:04,,59:59.0,181,5.198497031
0,0,0,0,1,3/21/2025 14:43,,59:59.0,102,4.624972813
2,0,2,0,1,3/28/2025 17:38,,59:59.0,95,4.553876892
3,0,3,1,0,3/8/2025 0:18,,59:59.0,115,4.744932128
0,0,0,0,1,2/7/2025 17:25,,59:59.0,144,4.9698133
0,0,0,1,0,3/14/2025 17:30,,59:59.0,109,4.691347882
2,0,2,0,0,2/28/2025 14:48,,59:59.0,123,4.812184355
0,0,0,0,1,11/20/2024 16:40,,59:59.0,181,5.198497031
0,0,0,0,0,10/23/2024 16:44,,59:59.0,181,5.198497031
0,0,0,0,0,11/27/2024 16:26,,59:59.0,181,5.198497031
10,0,10,0,0,3/26/2025 16:26,,59:59.0,97,4.574710979
0,0,0,1,0,4/25/2025 11:35,,59:59.0,67,4.204692619
0,0,0,0,0,3/21/2025 17:39,,59:59.0,102,4.624972813
0,0,0,0,0,4/4/2025 17:31,,59:59.0,88,4.477336814
0,0,0,1,0,4/23/2025 16:28,,59:59.0,69,4.234106505
4,0,4,0,0,3/5/2025 16:31,,59:59.0,118,4.770684624
0,0,0,0,0,5/14/2025 16:42,,59:59.0,48,3.871201011
1,0,1,0,0,3/28/2025 14:31,,59:59.0,95,4.553876892
2,0,2,0,0,3/26/2025 16:34,,59:59.0,97,4.574710979
1,0,1,0,0,2/28/2025 14:47,,59:59.0,123,4.812184355
2,0,2,0,0,3/7/2025 17:54,,59:59.0,116,4.753590191
3,0,3,0,0,2/23/2025 14:24,,59:59.0,128,4.852030264
1,0,1,0,0,5/7/2025 16:30,,59:59.0,55,4.007333185
0,0,0,0,0,4/9/2025 16:48,,59:59.0,83,4.418840608
0,1,1,0,0,11/8/2024 16:10,,59:59.0,181,5.198497031
0,0,0,0,0,4/4/2025 17:31,,59:59.0,88,4.477336814
3,0,3,0,0,4/25/2025 14:33,,59:59.0,67,4.204692619
12,0,12,1,0,1/8/2025 16:54,30:11.5,30:11.5,67,4.204692619
1,0,1,0,0,3/12/2025 16:34,,59:59.0,111,4.709530201
0,0,0,0,0,5/28/2025 16:00,,59:59.0,34,3.526360525
11,0,11,0,0,3/5/2025 16:26,21:29.6,21:29.6,60,4.094344562
2,0,2,0,1,4/4/2025 14:30,,59:59.0,88,4.477336814
1,0,1,0,0,5/2/2025 17:39,,59:59.0,60,4.094344562
1,0,1,0,1,1/8/2025 16:38,,59:59.0,174,5.159055299
3,0,3,0,0,4/25/2025 14:34,,59:59.0,67,4.204692619
1,0,1,0,0,5/9/2025 17:31,,59:59.0,53,3.970291914
1,0,1,0,0,1/22/2025 16:38,,59:59.0,160,5.075173815
0,0,0,1,0,4/30/2025 16:34,,59:59.0,62,4.127134385
0,0,0,0,0,2/21/2025 14:43,,59:59.0,130,4.86753445
2,0,2,0,0,5/7/2025 16:31,,59:59.0,55,4.007333185
0,0,0,0,0,2/26/2025 16:35,,59:59.0,125,4.828313737
0,0,0,0,0,4/25/2025 17:30,,59:59.0,67,4.204692619
1,0,1,0,0,1/22/2025 16:48,,59:59.0,160,5.075173815
0,0,0,1,0,5/2/2025 14:35,,59:59.0,60,4.094344562
0,0,0,0,0,1/24/2025 17:32,,59:59.0,158,5.062595033
1,0,1,0,1,5/23/2025 14:43,,59:59.0,39,3.663561646
2,0,2,0,0,5/24/2025 18:48,,59:59.0,38,3.63758616
0,0,0,0,0,1/29/2025 16:34,,59:59.0,153,5.030437921
0,0,0,0,0,4/2/2025 16:27,,59:59.0,90,4.49980967
0,0,0,0,0,1/23/2025 15:38,,59:59.0,159,5.068904202
0,1,1,0,0,10/30/2024 18:11,,59:59.0,181,5.198497031
0,0,0,0,0,1/21/2025 15:48,,59:59.0,161,5.081404365
0,0,0,0,0,5/14/2025 16:35,,59:59.0,48,3.871201011
1,0,1,0,0,2/28/2025 17:31,,59:59.0,123,4.812184355
0,0,0,0,0,4/2/2025 12:51,,59:59.0,90,4.49980967
1,0,1,0,1,11/13/2024 16:46,,59:59.0,181,5.198497031
10,0,10,0,0,2/11/2025 11:22,,59:59.0,140,4.941642423
0,0,0,0,0,10/15/2024 10:35,,59:59.0,181,5.198497031
1,0,1,0,0,4/30/2025 16:49,,59:59.0,62,4.127134385
4,0,4,0,0,5/16/2025 14:35,,59:59.0,46,3.828641396
1,0,1,0,0,3/27/2025 8:22,,59:59.0,96,4.564348191
3,1,6,0,0,10/24/2024 16:39,,59:59.0,181,5.198497031
12,0,12,1,0,3/7/2025 14:45,06:55.3,06:55.3,41,3.713572067
12,0,12,0,0,4/11/2025 14:41,16:46.8,16:46.8,32,3.465735903
0,0,0,1,0,1/31/2025 17:33,,59:59.0,151,5.017279837
0,0,0,0,0,1/24/2025 17:36,,59:59.0,158,5.062595033
5,0,5,0,0,5/30/2025 14:44,,59:59.0,32,3.465735903
1,0,1,0,0,2/21/2025 16:54,,59:59.0,130,4.86753445
1,0,1,0,0,4/23/2025 16:27,,59:59.0,69,4.234106505
0,0,0,0,0,5/30/2025 14:48,,59:59.0,32,3.465735903
0,0,0,0,0,10/9/2024 16:44,,59:59.0,181,5.198497031
0,0,0,0,1,1/8/2025 16:34,,59:59.0,174,5.159055299
0,0,0,0,0,3/21/2025 17:28,,59:59.0,102,4.624972813
